date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-23,9.3,28.3,32.5,19.5,27.2,30.3,30.1,27.6,20.1,24.2,21.0,,9.3,19.5,21.0,28.3,30.3,32.5,27.2
03-24,13.9,31.9,30.4,26.4,31.2,31.8,28.1,31.5,20.3,32.6,15.0,,13.9,15.0,26.4,31.5,31.9,32.6,30.4
03-25,23.9,36.6,26.8,23.1,31.8,26.0,31.0,30.7,22.9,39.6,8.6,,8.6,22.9,23.9,31.0,36.6,39.6,26.8
03-26,33.7,28.9,34.7,20.7,28.5,17.4,36.3,21.3,22.4,43.5,7.0,,7.0,17.4,21.3,33.7,36.3,43.5,28.5
03-27,35.1,24.1,40.6,30.6,30.2,20.5,38.8,16.9,24.7,44.9,13.0,,13.0,16.9,24.1,35.1,40.6,44.9,30.2
03-28,36.8,26.6,44.3,32.2,26.5,28.5,34.3,20.5,34.8,43.2,22.2,,20.5,22.2,26.6,34.8,43.2,44.3,32.2
03-29,37.8,35.4,41.2,22.5,31.1,30.3,21.5,24.4,31.2,34.9,30.4,,21.5,22.5,30.3,34.9,37.8,41.2,31.1
03-30,37.5,28.9,43.1,20.3,34.5,34.5,21.4,28.5,15.7,29.7,19.8,,15.7,19.8,21.4,34.5,37.5,43.1,28.9
03-31,37.0,23.4,44.1,24.9,31.4,41.4,24.4,36.4,26.7,29.5,21.0,,21.0,23.4,24.9,36.4,41.4,44.1,29.5
04-01,32.2,24.1,31.3,27.6,33.0,40.8,31.2,36.9,34.6,29.4,31.0,,24.1,27.6,31.0,33.0,36.9,40.8,31.3
04-02,30.1,20.5,22.0,33.9,30.1,35.0,33.7,16.5,42.9,33.3,34.4,,16.5,20.5,30.1,33.9,35.0,42.9,33.3
04-03,35.4,21.4,24.4,39.0,27.3,25.2,31.4,22.2,44.8,36.9,23.5,,21.4,22.2,24.4,35.4,39.0,44.8,27.3
04-04,40.0,25.9,33.9,40.1,19.6,35.0,36.1,33.4,47.2,35.2,10.8,,10.8,19.6,33.4,36.1,40.1,47.2,35.0
04-05,35.9,26.5,38.5,32.4,30.3,37.2,35.4,36.4,42.4,34.0,13.0,,13.0,26.5,32.4,36.4,38.5,42.4,35.4
04-06,35.1,27.2,34.4,36.1,38.4,38.2,33.3,34.3,23.1,26.1,17.8,,17.8,23.1,27.2,35.1,38.2,38.4,34.3
04-07,36.9,32.7,32.1,42.9,43.3,39.6,37.5,35.1,35.1,26.1,30.0,,26.1,30.0,32.7,37.5,42.9,43.3,35.1
04-08,31.0,40.0,23.8,42.1,35.4,30.4,43.2,38.2,37.4,35.5,34.8,,23.8,30.4,34.8,38.2,42.1,43.2,35.5
04-09,17.5,44.7,30.0,36.3,19.0,32.2,37.7,34.0,31.7,41.4,38.5,,17.5,19.0,31.7,37.7,41.4,44.7,34.0
04-10,22.8,42.3,36.4,36.1,28.6,42.3,22.1,33.6,38.6,33.5,41.4,,22.1,22.8,33.5,38.6,42.3,42.3,36.1
04-11,29.4,43.9,38.9,37.0,35.6,46.9,22.2,34.9,34.6,26.0,45.9,,22.2,26.0,34.6,38.9,45.9,46.9,35.6
04-12,31.9,41.4,34.3,39.6,41.1,27.3,24.9,25.3,31.6,26.1,43.4,,24.9,25.3,27.3,39.6,41.4,43.4,31.9
04-13,35.8,26.1,40.9,40.9,44.1,17.7,26.6,18.3,34.6,13.2,32.8,,13.2,17.7,26.1,35.8,40.9,44.1,32.8
04-14,26.9,27.0,35.4,34.4,33.4,27.9,37.6,20.8,29.5,20.2,23.7,,20.2,20.8,26.9,33.4,35.4,37.6,27.9
04-15,26.8,37.6,16.0,25.3,32.7,38.9,39.9,30.6,24.7,31.8,29.8,,16.0,24.7,26.8,32.7,38.9,39.9,30.6
04-16,22.1,31.8,21.6,27.5,40.1,42.8,32.1,23.9,24.4,35.4,36.5,,21.6,22.1,24.4,35.4,40.1,42.8,31.8
04-17,17.1,39.1,29.2,27.9,42.9,18.9,30.7,27.4,24.0,36.5,40.7,,17.1,18.9,27.4,36.5,40.7,42.9,29.2
04-18,18.8,43.6,35.7,29.7,40.8,26.1,37.8,32.2,31.5,39.3,31.6,,18.8,26.1,31.5,37.8,40.8,43.6,32.2
04-19,28.1,41.9,37.2,34.5,32.5,33.3,45.2,32.1,34.3,44.2,18.1,,18.1,28.1,32.5,37.2,44.2,45.2,34.3
04-20,28.8,42.6,38.8,42.1,33.0,30.4,43.5,34.2,31.0,39.7,20.8,,20.8,28.8,31.0,39.7,42.6,43.5,34.2
04-21,34.6,44.6,42.0,45.4,27.0,37.0,35.7,36.2,33.0,40.2,30.1,,27.0,30.1,34.6,40.2,44.6,45.4,36.2
04-22,32.8,42.3,38.7,46.9,33.1,43.2,34.3,37.3,32.3,40.5,27.9,,27.9,32.3,33.1,40.5,43.2,46.9,37.3
04-23,24.7,26.0,36.9,31.5,41.3,42.0,37.9,36.0,35.4,28.0,32.1,,24.7,26.0,31.5,36.9,41.3,42.0,35.4
04-24,32.1,36.4,35.6,33.2,33.6,36.7,40.9,35.5,40.1,23.7,33.1,,23.7,32.1,33.2,36.4,40.1,40.9,35.5
04-25,35.9,40.8,31.5,30.1,26.4,41.2,43.2,41.2,42.5,27.3,24.4,,24.4,26.4,30.1,41.2,42.5,43.2,35.9
04-26,38.0,30.3,27.5,28.6,30.4,45.0,43.5,45.3,31.3,35.9,35.2,,27.5,28.6,30.4,38.0,45.0,45.3,35.2
04-27,41.4,24.6,33.7,31.9,25.2,47.7,42.8,47.4,28.5,42.9,38.7,,24.6,25.2,31.9,42.8,47.4,47.7,38.7
04-28,45.5,22.5,40.8,29.8,20.9,48.1,41.5,43.5,35.1,43.6,39.3,,20.9,22.5,35.1,43.5,45.5,48.1,40.8
04-29,45.8,24.7,46.2,29.2,25.9,39.5,36.3,48.1,43.3,38.3,44.8,,24.7,25.9,36.3,44.8,46.2,48.1,39.5
04-30,39.3,28.5,46.3,30.5,31.9,27.9,31.4,50.2,49.6,31.8,47.6,,27.9,28.5,31.4,46.3,49.6,50.2,31.9
05-01,24.0,36.7,46.5,31.6,36.9,30.4,23.6,46.2,50.9,37.8,48.5,,23.6,24.0,31.6,46.2,48.5,50.9,36.9
05-02,30.2,43.8,48.3,36.0,38.0,31.0,32.2,43.5,39.1,37.0,44.1,,30.2,31.0,36.0,43.5,44.1,48.3,38.0
05-03,38.5,49.2,45.6,40.8,39.7,34.2,38.0,43.6,34.4,35.5,44.2,,34.2,34.4,38.0,43.6,45.6,49.2,39.7
05-04,39.6,49.7,40.9,46.7,46.1,40.3,40.1,36.7,38.1,26.7,37.8,,26.7,36.7,38.1,40.9,46.7,49.7,40.1
05-05,43.6,46.5,39.1,47.7,51.0,46.5,42.1,42.7,41.1,32.7,30.6,,30.6,32.7,41.1,46.5,47.7,51.0,42.7
05-06,35.1,37.6,36.1,39.7,46.9,50.2,40.4,47.1,49.0,44.4,32.2,,32.2,35.1,37.6,46.9,49.0,50.2,40.4
05-07,33.8,28.3,38.7,32.9,44.1,50.4,37.8,36.6,49.1,48.1,34.9,,28.3,32.9,34.9,44.1,49.1,50.4,37.8
05-08,34.2,31.9,34.6,33.1,42.3,50.2,32.1,40.6,34.8,42.2,40.9,,31.9,32.1,34.2,40.9,42.3,50.2,34.8
05-09,39.6,37.2,29.5,39.6,42.5,53.3,32.1,44.1,32.4,33.5,42.6,,29.5,32.1,33.5,42.5,44.1,53.3,39.6
05-10,41.8,36.4,31.8,31.8,41.0,51.4,33.3,47.6,31.4,30.0,37.1,,30.0,31.4,31.8,41.0,47.6,51.4,36.4
05-11,45.6,27.0,39.0,33.9,45.8,41.0,38.5,47.8,34.3,36.1,37.3,,27.0,33.9,36.1,41.0,45.8,47.8,38.5
05-12,48.5,25.5,44.2,42.8,49.2,35.9,43.3,46.5,41.4,35.5,40.9,,25.5,35.5,40.9,44.2,48.5,49.2,42.8
05-13,51.7,29.6,43.0,49.5,41.0,35.8,46.8,41.8,48.9,33.0,39.4,,29.6,33.0,39.4,46.8,49.5,51.7,41.8
05-14,53.2,37.5,36.6,51.0,41.4,39.6,47.5,42.1,50.2,42.4,40.0,,36.6,37.5,40.0,47.5,51.0,53.2,42.1
05-15,50.2,44.4,30.7,40.1,39.2,44.4,47.8,40.8,49.2,48.0,46.6,,30.7,39.2,40.8,47.8,49.2,50.2,44.4
05-16,48.9,49.0,31.8,35.5,36.4,47.1,42.4,43.8,45.6,52.6,47.3,,31.8,35.5,42.4,47.3,49.0,52.6,45.6
05-17,42.6,50.3,38.8,36.3,24.4,45.8,28.5,51.0,42.6,51.1,45.4,,24.4,28.5,38.8,45.8,51.0,51.1,42.6
05-18,36.1,51.4,38.8,39.7,24.3,42.5,31.6,51.0,46.3,48.1,45.2,,24.3,31.6,38.8,46.3,51.0,51.4,42.5
05-19,34.0,44.9,35.5,45.6,30.0,44.4,32.0,44.7,49.2,48.3,45.9,,30.0,32.0,35.5,45.6,48.3,49.2,44.7
05-20,34.2,44.7,39.5,45.8,36.9,44.9,28.9,33.6,49.2,41.4,46.5,,28.9,33.6,36.9,44.9,46.5,49.2,41.4
05-21,42.8,42.3,40.2,39.2,38.5,47.7,29.6,39.9,40.3,28.6,45.8,,28.6,29.6,39.2,42.3,45.8,47.7,40.2
05-22,49.2,45.3,35.6,35.0,42.6,43.2,28.9,44.1,34.9,34.0,46.3,,28.9,34.0,35.0,44.1,46.3,49.2,42.6
05-23,48.6,40.8,34.1,39.7,47.2,43.9,30.5,29.9,30.7,37.2,44.5,,29.9,30.5,34.1,43.9,47.2,48.6,39.7
05-24,44.2,39.8,36.6,39.0,52.0,51.4,34.1,33.8,36.3,35.7,47.1,,33.8,34.1,36.3,44.2,51.4,52.0,39.0
05-25,47.8,44.7,38.8,38.4,45.3,54.0,38.6,40.7,45.6,41.2,46.0,,38.4,38.6,40.7,45.6,47.8,54.0,44.7
05-26,49.3,50.2,39.7,37.1,45.1,48.5,40.9,48.4,47.3,47.8,43.7,,37.1,39.7,43.7,48.4,49.3,50.2,47.3
05-27,47.0,55.5,41.5,38.6,40.1,39.8,33.3,53.7,48.9,54.7,45.4,,33.3,38.6,40.1,48.9,54.7,55.5,45.4
05-28,38.1,54.9,42.8,43.1,44.8,40.2,34.6,55.5,52.4,52.0,47.8,,34.6,38.1,42.8,52.0,54.9,55.5,44.8
05-29,35.2,51.9,45.4,45.0,48.3,44.9,38.4,59.5,51.0,42.0,49.3,,35.2,38.4,44.9,49.3,51.9,59.5,45.4
05-30,39.7,50.1,50.9,46.6,51.3,50.4,40.8,58.0,49.0,32.2,48.0,,32.2,39.7,46.6,50.4,51.3,58.0,49.0
05-31,40.8,53.3,55.3,47.2,50.7,52.8,43.5,56.3,50.0,31.3,48.4,,31.3,40.8,47.2,52.8,55.3,56.3,50.0
06-01,46.6,48.9,55.3,49.4,47.6,46.2,46.0,56.8,52.8,37.2,45.1,,37.2,45.1,46.2,49.4,55.3,56.8,47.6
06-02,55.8,53.6,52.6,54.2,49.8,50.4,46.2,56.5,55.5,45.1,43.1,,43.1,45.1,49.8,54.2,55.8,56.5,52.6
06-03,52.3,52.7,51.7,53.4,54.5,56.1,44.7,58.5,58.9,51.3,44.2,,44.2,44.7,51.7,54.5,58.5,58.9,52.7
06-04,52.9,53.4,51.7,55.2,57.1,60.0,48.4,58.4,62.5,53.2,46.7,,46.7,48.4,52.9,57.1,60.0,62.5,53.4
06-05,51.6,52.6,43.3,60.1,56.2,58.7,50.0,58.9,60.6,52.3,49.3,,43.3,49.3,51.6,58.7,60.1,60.6,52.6
06-06,53.7,53.5,41.8,59.7,57.3,57.0,51.2,43.7,60.3,50.7,50.9,,41.8,43.7,50.9,57.0,59.7,60.3,53.5
06-07,56.8,54.4,44.6,56.8,58.8,56.3,51.6,35.4,58.4,51.8,47.2,,35.4,44.6,51.6,56.8,58.4,58.8,54.4
06-08,56.9,47.7,50.1,57.5,57.8,56.5,36.3,27.1,53.7,53.8,45.4,,27.1,36.3,47.7,56.5,57.5,57.8,53.7
06-09,61.2,50.7,54.4,61.3,57.4,57.7,40.5,36.3,55.6,58.3,45.1,,36.3,40.5,50.7,57.7,61.2,61.3,55.6
06-10,61.8,55.5,48.9,60.3,55.8,49.9,48.2,46.4,49.0,60.9,48.0,,46.4,48.0,48.9,55.8,60.9,61.8,49.9
06-11,54.2,54.1,45.8,50.8,53.5,51.2,50.7,54.1,50.4,63.9,48.5,,45.8,48.5,50.7,54.1,54.2,63.9,51.2
06-12,58.1,55.0,51.6,52.5,41.9,56.4,52.3,58.9,57.9,64.0,42.4,,41.9,42.4,52.3,57.9,58.9,64.0,55.0
06-13,58.8,55.3,55.1,46.3,41.8,62.0,52.6,53.0,62.2,58.0,44.3,,41.8,44.3,52.6,58.0,62.0,62.2,55.1
06-14,50.5,42.3,54.6,51.6,50.3,61.3,48.7,49.2,64.8,45.2,46.2,,42.3,45.2,48.7,51.6,61.3,64.8,50.3
06-15,53.9,50.0,56.3,54.6,55.9,59.2,50.3,55.6,64.8,42.9,41.3,,41.3,42.9,50.3,55.9,59.2,64.8,54.6
06-16,55.6,49.5,60.2,52.5,58.5,54.6,48.1,54.9,65.9,51.7,43.4,,43.4,48.1,51.7,55.6,60.2,65.9,54.6
06-17,56.4,41.5,59.1,55.1,57.1,53.6,46.0,40.8,65.6,61.3,47.8,,40.8,41.5,47.8,57.1,61.3,65.6,55.1
06-18,56.2,38.0,61.2,58.7,55.3,49.5,49.1,44.1,64.8,59.8,54.4,,38.0,44.1,49.5,58.7,61.2,64.8,55.3
06-19,51.0,47.1,62.5,59.5,60.0,48.9,54.3,47.2,63.1,53.1,55.8,,47.1,47.2,51.0,59.5,62.5,63.1,54.3
06-20,48.3,55.6,61.4,64.8,63.0,52.6,50.2,53.7,61.9,45.3,50.7,,45.3,48.3,50.7,61.4,63.0,64.8,53.7
06-21,52.5,56.3,64.0,64.8,64.5,60.8,38.4,57.4,62.2,44.7,49.1,,38.4,44.7,52.5,62.2,64.5,64.8,57.4
06-22,50.0,55.8,61.6,63.5,59.1,54.4,35.6,56.2,62.2,53.8,52.3,,35.6,50.0,53.8,59.1,62.2,63.5,55.8
06-23,53.7,57.1,61.1,64.1,55.5,56.2,43.2,57.7,57.2,55.0,49.7,,43.2,49.7,55.0,57.2,61.1,64.1,56.2
06-24,50.8,58.8,61.9,61.2,56.2,51.0,52.3,59.9,50.0,53.2,51.0,,50.0,50.8,51.0,58.8,61.2,61.9,53.2
06-25,54.2,60.1,62.2,54.1,58.2,57.1,55.2,58.3,49.5,53.4,53.9,,49.5,53.4,54.1,58.2,60.1,62.2,55.2
06-26,59.6,52.3,62.0,59.0,60.9,64.5,54.3,56.4,53.3,55.7,54.6,,52.3,53.3,54.6,59.6,62.0,64.5,56.4
06-27,63.4,46.8,64.3,63.7,58.9,64.5,54.5,60.1,54.1,56.8,52.8,,46.8,52.8,54.5,63.4,64.3,64.5,58.9
06-28,64.0,53.2,65.3,63.1,57.2,60.9,57.7,59.6,54.9,58.6,51.6,,51.6,53.2,57.2,60.9,64.0,65.3,58.6
06-29,66.6,59.4,63.6,57.1,54.0,54.1,57.8,37.3,51.9,60.0,49.9,,37.3,49.9,54.0,59.4,63.6,66.6,57.1
06-30,64.8,56.7,65.0,55.0,53.1,50.5,53.0,43.7,50.8,58.2,51.4,,43.7,50.5,51.4,56.7,64.8,65.0,53.1
07-01,66.0,56.7,63.1,50.7,58.9,54.3,56.4,53.2,55.6,57.0,56.4,,50.7,53.2,55.6,57.0,63.1,66.0,56.4
07-02,64.6,60.8,62.4,52.8,58.4,60.4,59.2,56.5,59.2,57.9,59.2,,52.8,56.5,58.4,60.4,62.4,64.6,59.2
07-03,64.4,58.1,63.0,54.9,60.6,60.5,57.2,56.1,62.7,58.5,62.7,,54.9,56.1,58.1,62.7,63.0,64.4,60.5
07-04,60.7,61.1,58.6,58.0,63.1,59.2,54.8,58.8,62.6,58.2,59.9,,54.8,58.0,58.6,60.7,62.6,63.1,59.2
07-05,56.6,59.7,56.8,60.6,64.0,61.5,55.0,60.9,60.6,57.7,58.2,,55.0,56.6,57.7,60.6,61.5,64.0,59.7
07-06,55.6,61.1,53.3,59.2,64.1,63.6,57.7,63.7,62.1,49.9,59.7,,49.9,53.3,57.7,62.1,63.7,64.1,59.7
07-07,56.0,61.3,50.7,58.2,63.9,62.2,55.2,60.5,65.7,57.2,58.4,,50.7,55.2,57.2,61.3,63.9,65.7,58.4
07-08,59.6,61.0,51.4,59.0,63.1,61.1,54.7,58.8,68.3,59.3,58.6,,51.4,54.7,58.8,61.0,63.1,68.3,59.3
07-09,61.0,57.4,49.5,59.9,62.5,61.0,55.9,59.0,68.0,63.0,60.1,,49.5,55.9,59.0,61.0,63.0,68.0,60.1
07-10,63.1,55.2,47.1,57.7,59.0,62.8,60.3,61.0,64.8,63.0,59.7,,47.1,55.2,59.0,62.8,63.1,64.8,60.3
07-11,58.0,55.6,50.2,47.1,57.7,58.4,58.0,62.8,66.0,62.9,61.5,,47.1,50.2,57.7,61.5,62.9,66.0,58.0
07-12,53.4,59.8,53.1,57.6,56.1,56.0,61.5,65.4,64.7,61.5,62.8,,53.1,53.4,56.1,61.5,64.7,65.4,59.8
07-13,57.4,62.9,55.7,57.2,56.8,58.2,57.0,64.8,60.5,61.6,61.9,,55.7,56.8,57.2,61.6,62.9,64.8,58.2
07-14,58.6,64.9,54.3,59.7,58.2,55.6,61.9,61.1,59.3,61.5,59.4,,54.3,55.6,58.6,61.1,61.9,64.9,59.4
07-15,58.4,61.6,56.2,63.0,62.5,58.1,62.5,60.7,59.1,59.0,59.7,,56.2,58.1,59.0,61.6,62.5,63.0,59.7
07-16,56.1,57.8,58.1,60.2,62.7,61.4,62.8,59.2,59.2,60.9,65.0,,56.1,57.8,59.2,61.4,62.8,65.0,60.2
07-17,55.4,57.4,59.5,61.5,62.1,62.2,61.3,61.5,61.7,63.6,68.1,,55.4,57.4,61.3,62.1,63.6,68.1,61.5
07-18,58.3,58.1,52.6,55.4,63.4,62.7,60.6,63.4,62.7,61.6,58.9,,52.6,55.4,58.3,62.7,63.4,63.4,60.6
07-19,59.1,60.6,53.2,56.7,58.2,62.5,61.5,62.4,59.3,61.8,59.7,,53.2,56.7,59.1,61.5,62.4,62.5,59.7
07-20,61.6,58.2,49.0,60.7,57.8,61.1,60.6,61.3,58.2,60.7,58.9,,49.0,57.8,58.2,60.7,61.3,61.6,60.6
07-21,61.8,59.4,51.4,60.6,59.0,59.3,62.3,60.6,58.7,61.2,61.9,,51.4,58.7,59.3,61.2,61.9,62.3,60.6
07-22,63.2,63.0,55.0,63.3,60.0,59.5,63.5,53.2,59.4,63.5,65.1,,53.2,55.0,59.5,63.3,63.5,65.1,63.0
07-23,62.3,62.4,56.7,62.3,60.8,60.6,61.4,53.3,60.0,65.1,66.3,,53.3,56.7,60.6,62.3,65.1,66.3,61.4
07-24,57.5,61.8,57.1,62.0,58.9,62.4,58.8,55.2,61.8,59.2,62.8,,55.2,57.1,58.8,61.8,62.4,62.8,59.2
07-25,60.8,62.3,57.4,62.9,51.9,62.1,56.1,55.9,59.4,58.3,60.7,,51.9,55.9,57.4,60.8,62.3,62.9,59.4
07-26,61.8,58.9,57.9,64.7,56.4,62.7,55.3,57.3,58.8,60.7,62.1,,55.3,56.4,57.9,61.8,62.7,64.7,58.9
07-27,54.3,59.5,54.6,64.3,58.0,62.6,55.1,56.5,55.4,61.3,64.7,,54.3,54.6,55.4,61.3,64.3,64.7,58.0
07-28,53.6,55.6,50.9,65.4,55.7,61.7,58.6,57.4,58.6,59.3,64.9,,50.9,53.6,55.7,59.3,64.9,65.4,58.6
07-29,53.1,51.9,56.2,64.9,57.6,62.2,62.8,60.3,56.4,56.9,63.7,,51.9,53.1,56.4,62.2,63.7,64.9,57.6
07-30,57.6,52.6,59.1,60.2,57.9,61.3,62.2,63.6,55.0,57.1,63.7,,52.6,55.0,57.6,61.3,63.6,63.7,59.1
07-31,59.9,54.0,60.2,59.2,58.1,63.3,53.7,65.6,56.6,57.7,57.8,,53.7,54.0,57.7,59.9,63.3,65.6,58.1
08-01,56.1,54.8,61.0,60.5,61.2,60.4,56.1,65.7,54.3,57.8,53.7,,53.7,54.3,56.1,60.5,61.2,65.7,57.8
08-02,57.7,56.2,53.6,61.9,62.0,58.3,60.5,65.8,53.1,57.4,52.4,,52.4,53.1,56.2,60.5,62.0,65.8,57.7
08-03,57.3,54.7,49.3,59.6,60.9,59.8,58.8,64.9,57.0,58.9,53.0,,49.3,53.0,57.0,59.6,60.9,64.9,58.8
08-04,58.6,52.8,58.2,56.2,57.7,60.1,60.3,62.8,58.3,60.4,56.7,,52.8,56.2,57.7,60.1,60.4,62.8,58.3
08-05,58.5,54.1,58.3,54.0,57.6,60.2,62.2,59.9,62.0,59.3,57.7,,54.0,54.1,57.7,59.9,62.0,62.2,58.5
08-06,58.7,54.1,55.8,55.6,52.4,58.9,62.7,60.0,59.5,56.3,57.8,,52.4,54.1,55.8,58.9,60.0,62.7,57.8
08-07,55.2,53.8,51.4,57.3,51.4,60.3,54.1,57.8,54.0,55.7,57.0,,51.4,51.4,54.0,57.0,57.8,60.3,55.2
08-08,52.2,53.8,51.7,59.0,51.7,61.3,53.8,58.6,59.7,57.4,55.3,,51.7,51.7,53.8,58.6,59.7,61.3,55.3
08-09,53.7,55.2,55.1,58.5,55.3,62.1,55.2,58.9,60.1,60.7,56.2,,53.7,55.1,55.2,58.9,60.7,62.1,56.2
08-10,53.4,56.9,56.7,54.3,56.0,64.0,55.3,60.4,59.7,61.0,57.3,,53.4,54.3,56.0,59.7,61.0,64.0,56.9
08-11,53.4,57.8,54.0,54.5,56.4,61.9,54.9,60.4,58.9,58.9,56.2,,53.4,54.0,54.9,58.9,60.4,61.9,56.4
08-12,51.0,55.8,52.9,55.2,55.7,61.2,54.5,60.4,60.2,56.7,57.4,,51.0,52.9,55.2,57.4,60.4,61.2,55.8
08-13,56.1,51.0,56.7,56.2,57.0,60.9,57.2,62.4,63.6,56.7,58.3,,51.0,56.1,56.7,58.3,62.4,63.6,57.0
08-14,57.4,55.4,61.0,58.2,55.2,58.6,59.4,61.1,63.9,56.0,58.9,,55.2,55.4,57.4,59.4,61.1,63.9,58.6
08-15,58.6,57.0,61.9,57.4,51.2,56.7,60.9,62.1,61.7,55.8,58.2,,51.2,55.8,57.0,60.9,61.9,62.1,58.2
08-16,60.1,58.9,61.2,58.8,52.3,58.7,59.6,64.5,59.8,55.8,57.3,,52.3,55.8,58.7,59.8,61.2,64.5,58.9
08-17,57.8,60.1,59.3,55.3,55.8,59.9,59.1,65.9,58.8,57.6,57.2,,55.3,55.8,57.6,59.3,60.1,65.9,58.8
08-18,58.4,60.3,54.0,56.1,57.3,56.3,60.2,67.0,49.7,58.6,54.4,,49.7,54.0,56.1,58.6,60.3,67.0,57.3
08-19,56.2,48.6,53.7,56.7,57.0,55.9,59.1,66.9,39.4,53.9,55.1,,39.4,48.6,53.9,56.7,59.1,66.9,55.9
08-20,56.8,49.6,56.1,56.0,56.0,59.3,59.8,64.8,47.0,51.2,59.0,,47.0,49.6,56.0,59.0,59.8,64.8,56.1
08-21,57.3,53.2,59.1,56.8,55.5,51.5,61.2,63.7,52.5,52.9,54.2,,51.5,52.5,53.2,57.3,61.2,63.7,55.5
08-22,55.6,49.1,58.1,55.5,54.9,53.3,59.5,64.3,55.4,55.6,52.9,,49.1,52.9,54.9,55.6,59.5,64.3,55.5
08-23,49.5,43.9,57.9,54.0,55.8,54.3,57.7,61.6,56.0,58.5,54.4,,43.9,49.5,54.3,57.7,58.5,61.6,55.8
08-24,51.4,49.5,60.5,52.1,55.3,55.7,60.6,63.0,55.9,58.5,52.6,,49.5,51.4,52.6,58.5,60.6,63.0,55.7
08-25,49.5,50.6,61.5,51.1,56.5,57.3,62.4,62.4,58.2,55.4,56.1,,49.5,50.6,55.4,58.2,62.4,62.4,56.5
08-26,49.8,48.8,51.0,49.5,60.0,57.3,55.9,62.7,58.5,55.0,56.1,,48.8,49.5,51.0,57.3,60.0,62.7,55.9
08-27,52.3,45.3,53.8,49.8,61.0,55.5,55.6,62.4,57.7,55.9,57.8,,45.3,49.8,53.8,57.7,61.0,62.4,55.6
08-28,52.6,49.1,57.1,52.5,61.5,49.5,59.7,61.0,58.2,57.1,57.9,,49.1,49.5,52.6,58.2,61.0,61.5,57.1
08-29,56.8,54.1,60.7,56.8,60.4,54.0,59.8,59.3,58.3,58.6,61.5,,54.0,54.1,56.8,59.8,60.7,61.5,58.6
08-30,58.7,56.9,57.6,58.5,58.2,56.2,60.5,58.5,60.6,60.6,60.1,,56.2,56.9,58.2,60.1,60.6,60.6,58.5
08-31,57.2,52.1,56.5,58.9,53.2,55.8,61.2,52.8,55.7,61.9,60.7,,52.1,52.8,55.7,58.9,61.2,61.9,56.5
09-01,53.2,52.3,54.3,54.2,55.3,50.6,61.0,46.3,48.9,62.9,49.9,,46.3,48.9,50.6,54.3,61.0,62.9,53.2
09-02,54.7,58.1,55.2,54.3,59.1,53.9,61.6,54.9,53.5,62.7,49.8,,49.8,53.5,54.3,58.1,61.6,62.7,54.9
09-03,54.9,58.0,55.0,53.9,61.6,55.1,56.7,59.1,52.9,64.0,51.9,,51.9,52.9,54.9,58.0,61.6,64.0,55.1
09-04,55.5,53.8,52.4,51.4,62.1,52.8,59.2,60.9,53.1,64.9,41.3,,41.3,51.4,52.8,59.2,62.1,64.9,53.8
09-05,57.1,50.5,51.3,47.7,60.4,51.9,57.9,63.4,55.3,65.1,47.4,,47.4,47.7,51.3,57.9,63.4,65.1,55.3
09-06,56.2,54.5,49.9,49.9,59.7,51.1,56.1,63.6,59.5,65.8,52.3,,49.9,49.9,52.3,59.5,63.6,65.8,56.1
09-07,53.2,55.9,51.5,52.5,55.0,54.6,56.6,58.9,60.0,64.9,53.3,,51.5,52.5,53.3,56.6,60.0,64.9,55.0
09-08,49.3,50.7,51.9,54.0,52.2,58.0,52.4,29.3,59.9,63.7,55.4,,29.3,49.3,51.9,55.4,59.9,63.7,52.4
09-09,49.5,44.3,54.9,49.8,49.3,57.3,48.7,31.9,61.8,58.3,54.3,,31.9,44.3,49.3,54.9,58.3,61.8,49.8
09-10,47.4,47.7,55.7,52.2,52.2,59.5,49.6,39.2,56.8,54.3,50.5,,39.2,47.4,49.6,54.3,56.8,59.5,52.2
09-11,47.8,49.6,56.8,55.6,56.5,57.7,37.2,46.2,54.4,54.8,50.1,,37.2,46.2,49.6,55.6,56.8,57.7,54.4
09-12,48.1,48.0,57.5,52.6,54.2,55.7,41.8,51.7,55.9,55.3,48.2,,41.8,48.0,48.2,55.3,55.9,57.5,52.6
09-13,47.5,52.5,57.6,47.7,53.7,53.8,48.5,54.3,56.4,50.1,47.7,,47.5,47.7,48.5,53.8,56.4,57.6,52.5
09-14,45.9,54.3,51.8,41.9,44.2,55.8,54.4,56.2,54.0,45.7,45.9,,41.9,44.2,45.9,54.3,55.8,56.2,51.8
09-15,47.1,55.3,47.6,40.8,38.5,58.3,55.6,55.1,55.6,45.9,46.4,,38.5,40.8,46.4,55.3,55.6,58.3,47.6
09-16,52.9,56.8,47.4,42.1,40.5,56.4,52.6,55.8,54.7,45.6,48.3,,40.5,42.1,47.4,54.7,56.4,56.8,52.6
09-17,53.7,57.4,45.6,45.9,44.8,55.8,47.0,57.0,53.2,46.3,50.5,,44.8,45.6,46.3,53.7,57.0,57.4,50.5
09-18,47.6,55.9,43.4,53.0,49.4,54.7,49.7,57.5,48.9,49.6,50.2,,43.4,47.6,49.4,53.0,55.9,57.5,49.7
09-19,42.8,54.5,47.1,56.9,43.7,54.4,49.6,52.0,47.7,52.5,49.5,,42.8,43.7,47.7,52.5,54.5,56.9,49.6
